month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2024-05-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,10,18.0,7287451,1.3722219195710543e-06
2024-11-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1734,2025.0,9869858,0.000175686418183524
2024-12-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,424,512.0,9875570,4.293423063175088e-05
2024-12-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,71,78.0,6149594,1.1545477636409818e-05
2024-09-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,237,274.0,7930980,2.9882813977591672e-05
2025-02-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,241,270.0,9882898,2.4385559782161062e-05
2024-08-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3526,3841.0,6129073,0.0005752909126714595
2024-08-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,26,28.0,9839847,2.6423175075791323e-06
2025-04-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2184,2350.0,7342352,0.00029745236948596306
2025-03-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,9881533,1.0119887268503783e-07
2025-01-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2301,2641.0,12011183,0.0001915714713529883
2025-01-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,234,265.0,12011183,1.948184454437169e-05
2024-09-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,7,19.0,11966601,5.849614272256592e-07
2024-02-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,8,32.0,9209831,8.686370032197117e-07
2025-03-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,8.0,12018637,1.6640822083236228e-07
2024-08-01,Y56,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,11031060,9.06531194644939e-08
2024-05-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,29,32.0,7906980,3.6676455486165387e-06
2024-07-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4688,5844.0,9831554,0.0004768320450663242
2024-07-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,9831554,3.0513996057998565e-07
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6559,7000.0,7341176,0.0008934535829136912
2025-03-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1250,1494.0,11120160,0.00011240845455461072
2025-03-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1445,1588.0,6149586,0.0002349751674340354
2025-06-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1966,2080.0,7348961,0.00026752081008458203
2025-06-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,327,340.0,6149582,5.317434583358674e-05
2024-05-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,9,12.0,11034189,8.156467140448654e-07
2024-10-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3319,3792.0,6138805,0.000540658971900883
2024-07-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,3,6.0,9231835,3.249624803736202e-07
2025-05-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1021,1065.0,7973347,0.00012805161997841058
2024-05-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,608,721.0,7906980,7.689408598478812e-05
2024-07-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,9,13.0,11953078,7.5294413706662e-07
2024-11-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,319,380.0,9869858,3.2320627105273447e-05
2024-12-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2420,3108.0,11103147,0.0002179562244830227
2025-03-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,619,674.0,12018637,5.150334434761612e-05
2025-06-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,360,403.0,6149582,5.8540564220462464e-05
2025-05-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,4043,4911.0,11122723,0.0003634901273725867
2024-08-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,3,9.0,9236082,3.248130538468584e-07
2024-11-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,101,108.0,11098349,9.100452688954006e-06
2024-12-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1732,2058.0,11103147,0.00015599181024983277
2024-09-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,7050,7577.0,9238877,0.0007630797552559689
2024-09-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,35,35.0,6130305,5.709340726113953e-06
2025-01-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,11690,13945.0,9878020,0.0011834355467998648
2024-08-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,4,13.0,9236082,4.3308407179581123e-07
2025-04-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2458,2578.0,7342352,0.000334770111811583
2025-04-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,175,210.0,9884038,1.7705314366456302e-05
2024-04-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,22,55.0,9215518,2.3872776332269113e-06
2024-03-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,4,7.0,9213457,4.341475734895165e-07
2024-05-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,36,112.0,11935664,3.016170696494137e-06
2024-07-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,5,6.0,9231835,5.416041339560337e-07
2024-09-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1235,1354.0,6130305,0.0002014581656214495
2025-01-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,926,1099.0,9878020,9.374348300570358e-05
2025-03-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2680,2820.0,9275864,0.00028892187293819746
2024-06-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,3,9.0,11045840,2.715954603724117e-07
2024-09-01,Y63,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,9238877,3.2471478947062507e-07
2025-05-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,275,307.0,9885194,2.7819383210890953e-05
2024-05-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,1,4.0,11935664,8.378251934705937e-08
2024-10-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4673,5072.0,6138805,0.0007612230719170913
2024-05-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,30,33.0,9818041,3.0555993807726002e-06
2024-07-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1902,2219.0,6126251,0.00031046720090312983
2024-11-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,828,959.0,9268562,8.933424624013952e-05
2024-11-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,74,80.0,7958342,9.298419193344543e-06
2024-12-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,75,80.0,9274268,8.08689160157977e-06
2024-09-01,Y61,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,304,337.0,7311596,4.157778958246599e-05
2025-01-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,175,184.0,7336059,2.3854769979358128e-05
2025-03-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,971,1167.0,11120160,8.731888749802161e-05
2024-06-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1583,1791.0,7913412,0.00020004013439462018
2025-05-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1497,1615.0,12021740,0.00012452440328937408
2025-04-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3593,3741.0,9275991,0.0003873440584407639
2025-04-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,206,233.0,6149150,3.350056511875625e-05
2024-05-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,11,69.0,9818041,1.12038643961662e-06
2024-05-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,3,12.0,11034189,2.7188223801495515e-07
2024-07-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1314,1581.0,11045722,0.00011896008246450526
2024-11-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,103,125.0,11098349,9.280659672893689e-06
2024-12-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,69,86.0,9875570,6.986938475450024e-06
2024-12-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,876,957.0,6149594,0.0001424484283027465
2025-01-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,89,99.0,6150482,1.4470410611721162e-05
2025-02-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,108,143.0,9882898,1.0927968699059729e-05
2025-03-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3059,3401.0,9275864,0.0003297806004917709
2024-06-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,82,106.0,7913412,1.0362154782286074e-05
2024-11-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1443,1547.0,6145094,0.0002348214689636969
2024-11-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2127,2417.0,9268562,0.00022948543689948884
2024-11-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,39,56.0,9268562,4.207772467832659e-06
2024-11-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,73,85.0,6145094,1.1879395172799636e-05
2024-12-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,12715,13796.0,12008375,0.0010588443482153081
2025-05-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,244,277.0,6149182,3.968007452048094e-05
2025-04-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,14957,15761.0,9275991,0.0016124422716667147
2024-11-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7327234,1.3647714812983998e-07
2024-10-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,348,381.0,7946789,4.3791272172949354e-05
2024-11-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2133,2774.0,11098349,0.0001921907483716722
2025-01-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1798,1933.0,7965242,0.00022573074364846667
2025-02-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2762,3525.0,11117003,0.00024844825534363894
2025-03-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,321,369.0,9881533,3.2484838131897147e-05
2024-06-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,5,20.0,9824332,5.089404551882e-07
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,14,14.0,9236082,1.5157942512853393e-06
2024-03-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,65,195.0,11908996,5.458058764987409e-06
2025-06-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8581,9007.0,7976439,0.0010757933458777783
2025-05-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3657,3831.0,9275049,0.00039428363127785095
2025-05-01,Y63,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,1.0,9275049,1.0781614199558406e-07
2024-05-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,24.0,6122470,9.799966353448853e-07
2025-04-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,12021227,8.318618390618528e-08
2024-10-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,38,38.0,9256322,4.1053023004169475e-06
2025-02-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,124,129.0,9276815,1.3366656551844572e-05
2025-04-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3549,4433.0,11124285,0.0003190317400174483
2024-10-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4737,5215.0,11986533,0.0003951935059120098
2024-11-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,52,64.0,7327234,7.09681170275168e-06
2024-12-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1512,1622.0,12008375,0.00012591212383024347
2025-01-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,100,104.0,9274875,1.0781816466529199e-05
2024-03-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,167,408.0,11908996,1.4023012519275345e-05
2025-06-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,404,476.0,11130730,3.62959123076384e-05
2025-05-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1500,1750.0,9885194,0.0001517420902412234
2024-11-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2442,2689.0,7958342,0.00030684783338036993
2025-03-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1095,1268.0,12018637,9.110850090571835e-05
2024-04-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,234,300.0,7276535,3.2158163191683954e-05
2024-04-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,7276535,1.374280478277092e-07
2024-08-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1391,1637.0,9236082,0.00015060498596699336
2025-05-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,374,393.0,12021740,3.1110305163811564e-05
2024-10-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,213,239.0,7946789,2.6803278657581067e-05
2024-02-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4,7.0,9209831,4.3431850160985584e-07
2024-12-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2084,2286.0,7332577,0.00028421113068434196
2024-12-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,873,1009.0,9875570,8.839996071112858e-05
2025-02-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,130,142.0,6150966,2.113489165766808e-05
2024-08-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1578,2056.0,9839847,0.00016036834719076424
2025-06-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2780,2865.0,7348961,0.0003782847670575473
2025-05-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,2477,2860.0,9885194,0.0002505767716850069
2024-03-01,Y58,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,6114464,4.906398990982693e-07
2024-10-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1779,2121.0,11986533,0.00014841656048500428
2024-05-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,576,795.0,11935664,4.825873114390619e-05
2024-12-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,81,86.0,6149594,1.3171601247171765e-05
2024-09-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2052,2298.0,7311596,0.0002806500796816454
2025-01-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,958,1159.0,11108527,8.624005685002161e-05
2025-02-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,802,873.0,7341176,0.00010924680187479499
2025-03-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,221,285.0,11120160,1.9873814765255177e-05
2024-08-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,268,324.0,9839847,2.723619584735413e-05
2024-04-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,11916420,8.391782095629392e-08
2024-12-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4381,4792.0,12008375,0.000364828713293847
2024-12-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,274,299.0,12008375,2.281740868352296e-05
2025-02-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3950,4375.0,9882898,0.00039968033667857344
2025-02-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,189,204.0,7969966,2.3714028391087238e-05
2025-03-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2421,2664.0,12018637,0.00020143715131757452
2024-06-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,23,35.0,9229501,2.492009047943112e-06
2024-06-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,153,174.0,7292646,2.098003934374437e-05
2024-08-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,144,171.0,7925048,1.8170236949984404e-05
2025-04-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,216,227.0,6149150,3.512680614393859e-05
2024-06-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,21.0,9824332,6.107285462258401e-07
2024-07-01,Y61,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,6,19.0,7299401,8.219852560504622e-07
2025-01-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,136,159.0,11108527,1.224284731900098e-05
2025-02-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1396,1472.0,6150966,0.0002269562211854203
2024-04-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,67,172.0,7276535,9.207679204456517e-06
2024-08-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,16,16.0,6129073,2.6105089627746315e-06
2025-06-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3868,4071.0,9273184,0.0004171167098593105
2025-06-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,5478,6100.0,6149582,0.0008907922522213705
2025-06-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,314,326.0,9273184,3.38610772739978e-05
2024-11-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,2.0,9268562,2.1578320347859788e-07
2024-02-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,9794496,2.0419631597174575e-07
2024-10-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,5.0,9256322,2.1606854212720776e-07
2024-10-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,126,140.0,11986533,1.0511796864030658e-05
2024-07-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,160,176.0,6126251,2.611711469216655e-05
2024-11-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3540,4027.0,6145094,0.0005760693001604206
2024-09-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,5.0,9845426,2.0314001649090653e-07
2024-06-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,539,675.0,11045840,4.879665104690997e-05
2025-06-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,328,346.0,9273184,3.537080683398496e-05
2025-05-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,99,119.0,9275049,1.0673798057562823e-05
2025-05-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,927,983.0,7345292,0.00012620328776582332
2024-11-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,12001351,8.332395244502056e-08
2024-10-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,3,12.0,7316007,4.1005974980614423e-07
2024-09-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,1920,2384.0,11051350,0.00017373443063517128
2025-01-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,443,486.0,12011183,3.688229544084042e-05
2025-03-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,12832,15175.0,9881533,0.0012985839342944056
2024-06-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,153,199.0,11944759,1.2808965002977456e-05
2025-04-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2665,2861.0,7972232,0.00033428530429119476
2024-07-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,7299401,1.3699754267507703e-07
2024-05-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,13,28.0,11034189,1.1781563647314724e-06
2024-11-01,Y61,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,2.0,7327234,1.3647714812983998e-07
2024-10-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,258,332.0,11073203,2.329949157438909e-05
2024-12-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,129,178.0,11103147,1.161832766872311e-05
2025-01-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,82,104.0,9878020,8.301258754284765e-06
2024-04-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,220,307.0,11916420,1.8461920610384662e-05
2024-04-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,50,94.0,11006217,4.542886988326689e-06
2024-04-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,50,191.0,9805394,5.099234156220545e-06
2024-06-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,11,38.0,11944759,9.209059806062224e-07
2024-08-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,688,896.0,9236082,7.449046034887954e-05
2024-02-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,7879575,1.269103980861912e-07
2024-05-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,19,26.0,11935664,1.591867867594128e-06
2024-11-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,105,110.0,7327234,1.43301005536332e-05
2025-03-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,4594,5155.0,6149586,0.000747042158610352
2025-03-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,88,100.0,9275864,9.486986872597529e-06
